RN	80	0	EN	Ethylenediamine
RN	80	1	EN	Dimethylenediamine
R	81	96-12-8	602-021-00-6	202-479-3	0	0	0	0	0	0
RN	81	0	DE	1,2-Dibrom-3-chlorpropan
RN	81	0	EN	1,2-Dibromo-3-chloropropane
RN	81	1	EN	DBCP
RN	81	2	EN	3-Chloro-1,2-dibromopropane
R	82	106-93-4	602-010-00-6	203-444-5	0	0	0	0	0	0
RN	82	0	DE	1,2-Dibromethan
RN	82	1	DE	Aethylenbromid
RN	82	0	EN	1,2-Dibromoethane
RN	82	1	EN	Bromofume
RN	82	2	EN	sym-Dibromoethane
R	83	76-14-2		200-937-7	0	0	1	0	0	0
RN	83	0	DE	Cryofluoran
RN	83	0	EN	Cryofluorane
RN	83	1	EN	sym-Dichlorotetrafluoroethane
R	84	95-50-1	602-034-00-7	202-425-9	0	0	0	0	0	0
RN	84	0	DE	1,2-Dichlorbenzol
RN	84	0	EN	1,2-Dichlorobenzene
RN	84	1	EN	Dichloricide
RN	84	2	EN	DCB
R	85	107-06-2	602-012-00-7	203-458-1	0	0	0	1	0	0
RN	85	0	DE	1,2-Dichlorethan
RN	85	1	DE	1,2-Dichlor-aethan
RN	85	2	DE	Aethylenchlorid
RN	85	0	EN	1,2-Dichloroethane
RN	85	1	EN	1,2-DCE
RN	85	2	EN	1,2-Bichloroethane
R	86	540-59-0	602-026-00-3	208-750-2	0	0	0	0	0	0
RN	86	0	DE	1,2-Dichlorethylen
RN	86	0	EN	1,2-Dichloroethylene
R	87	41683-62-9		255-500-3	0	0	0	0	0	0
RN	87	0	DE	1,2-Dichlor-1-methoxyethan
RN	87	0	EN	1,2-dichloro-1-methoxyethane
R	88	78-87-5	602-020-00-0	201-152-2	0	0	0	0	0	0
RN	88	0	DE	1,2-Dichlorpropan
RN	88	0	EN	1,2-Dichloropropane
RN	88	1	EN	alpha,beta-Dichloropropane
RN	88	2	EN	Propylene Chloride
R	89	563-54-2	602-031-00-0	209-253-3	1	0	0	0	1	0
RN	89	0	DE	1,1-Dichlorpropen
RN	89	1	DE	1,2-DICHLORPROPEN
RN	89	2	DE	Propylendichlorid
RN	89	0	EN	1,1-Dichloropropene
RN	89	1	EN	1-Propene, 1,1-dichloro
RN	89	2	EN	Propylene dichloride
